已提交的虛擬內存 [兆字節],可用虛擬內存 [兆字節],虛擬內存負載 [%],使用的物理內存 [兆字節],可用物理內存 [兆字節],物理內存負載 [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core 4 VID [V],Core 5 VID [V],Core 6 VID [V],Core 7 VID [V],核心時脈 (avg) [兆赫],Core 0 時脈 [兆赫],Core 1 時脈 [兆赫],Core 2 時脈 [兆赫],Core 3 時脈 [兆赫],Core 4 時脈 [兆赫],Core 5 時脈 [兆赫],Core 6 時脈 [兆赫],Core 7 時脈 [兆赫],總線時脈 [兆赫],Ring/LLC 時脈 [兆赫],核心有效時脈 (avg) [兆赫],Core 0 T0 有效時脈 [兆赫],Core 0 T1 有效時脈 [兆赫],Core 1 T0 有效時脈 [兆赫],Core 1 T1 有效時脈 [兆赫],Core 2 T0 有效時脈 [兆赫],Core 2 T1 有效時脈 [兆赫],Core 3 T0 有效時脈 [兆赫],Core 3 T1 有效時脈 [兆赫],Core 4 T0 有效時脈 [兆赫],Core 4 T1 有效時脈 [兆赫],Core 5 T0 有效時脈 [兆赫],Core 5 T1 有效時脈 [兆赫],Core 6 T0 有效時脈 [兆赫],Core 6 T1 有效時脈 [兆赫],Core 7 T0 有效時脈 [兆赫],Core 7 T1 有效時脈 [兆赫],平均有效時脈 [兆赫],核心溫度 (avg) [℃],Core 0 [℃],Core 1 [℃],Core 2 [℃],Core 3 [℃],Core 4 [℃],Core 5 [℃],Core 6 [℃],Core 7 [℃],磁芯到 TjMAX 的距離 (avg) [℃],Core 0 到 TjMAX 的距離 [℃],Core 1 到 TjMAX 的距離 [℃],Core 2 到 TjMAX 的距離 [℃],Core 3 到 TjMAX 的距離 [℃],Core 4 到 TjMAX 的距離 [℃],Core 5 到 TjMAX 的距離 [℃],Core 6 到 TjMAX 的距離 [℃],Core 7 到 TjMAX 的距離 [℃],CPU整體 [℃],核心最大值 [℃],CPU整體 [℃]_1,CPU IA 內核 [℃],CPU GT 內核（圖形） [℃],VR VCC 溫度 (SVID) [℃],CPU整體功耗 [W],IA 內核功耗 [W],系統 Agent 能量消耗 [W],剩餘芯片功耗 [W],PL1 功率限制 [W],PL2 功率限制 [W],內存時脈 [兆赫],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],CPU [℃],系統 [℃],MOS [℃],PCH [℃],CPU Socket [℃],T0 [℃],T1 [℃],+12V [V],VCCIO2 [V],Vcore [V],VIN3 [V],DRAM [V],VCCIO [V],VCCSA [V],VIN7 [V],+3.3V [V],CPU [RPM],系統 1 [RPM],系統 2 [RPM],系統 3 [RPM],V0 [V],V1 [V],+5V [V],DIMM[1] 溫度 (BANK 0/控制器0-ChannelA-DIMM1) [℃],DIMM[3] 溫度 (BANK 1/控制器0-ChannelB-DIMM1) [℃],讀取率 [MB/s]_17,寫入率 [MB/s]_18,讀取總數 [兆字節]_19,寫入總計 [兆字節]_20,讀取率 [MB/s]_21,寫入率 [MB/s]_22,讀取總數 [兆字節]_23,寫入總計 [兆字節]_24,GPU 溫度 [℃],GPU 內存結溫 [℃],GPU熱點溫度 [℃],GPU核心電壓 [V],GPU 線路電壓 (avg) [V],GPU PCIe +12V 輸入 電壓 [V],GPU 8-pin #1 輸入 電壓 [V],GPU 8-pin #2 輸入 電壓 [V],GPU 8-pin #3 輸入 電壓 [V],GPU Misc0 輸入 電壓 [V],GPU Misc1 輸入 電壓 [V],GPU SRAM 輸出 電壓 [V],GPU 風扇1 [RPM],GPU 風扇2 [RPM],GPU 能量消耗 [W],GPU 線路功耗 (avg) [W],GPU Core (NVVDD) 輸入 能量消耗 (sum) [W],GPU SRAM 輸入 能量消耗 (sum) [W],GPU PCIe +12V 輸入 能量消耗 [W],GPU 8-pin #1 輸入 能量消耗 [W],GPU 8-pin #2 輸入 能量消耗 [W],GPU 8-pin #3 輸入 能量消耗 [W],GPU Misc0 輸入 能量消耗 [W],GPU Misc1 輸入 能量消耗 [W],GPU Core (NVVDD2) 輸入 能量消耗 (sum) [W],GPU 輸入 PP Source 能量消耗 (sum) [W],GPU HV0 輸入 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 [W],GPU Core (NVVDD) 輸出 能量消耗 [W]_29,GPU SRAM 輸出 能量消耗 [W],GPU 時脈 [兆赫],GPU內存時脈 [兆赫],GPU Video 時脈 [兆赫],GPU 有效時脈 [兆赫],GPU 風扇1 [%],GPU 風扇2 [%],Total GPU 能量消耗 (normalized) [% of TDP] [%],Total GPU 能量消耗 [% of TDP] [%],分配的 GPU 內存 [兆字節],GPU D3D 內存專用 [兆字節],GPU D3D 內存動態 [兆字節],PCIe 鏈接速度 [GT/s],總下載量 [兆字節],總上傳 [兆字節],當前下載速度 [KB/s],當前上傳速率 [KB/s],幀率 [FPS],幀時間 [ms],Column1
28744,8785,76.5,12538,20127,38.3,1.252,1.266,1.252,1.247,1.248,1.261,1.259,1.24,1.24,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2967.5,2716.9,2905.3,3063,2994.4,3102.3,2820.6,3088.8,2930.5,3106.2,2981.4,3105.5,2945.1,2852.7,2869.8,3115.3,2882.3,2967.5,73,72,70,77,73,73,75,73,71,27,28,30,23,27,27,25,27,29,77,77,75,75,60,62,131.995,115.554,6.513,9.959,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,75.5,58.5,64,68,66,23.5,13.5,11.904,1.284,1.24,1.052,1.34,1.052,1.25,1.534,3.308,1880,3380,1129,1048,0.032,1.105,4.925,58,56.5,0,0.058,4159,1687,0,0,19623,2,78.7,86,88.2,1.044,10.418,11.846,12.023,12.037,12.024,12,11.955,1.038,1588,1576,333.7,118.279,178.439,61.054,52.455,119.955,84.863,76.439,38.773,50.999,239.499,93.416,280.514,218.178,61.383,163.384,54.83,1950,2375.5,1710,1932.9,52,52,95.9,95.1,10350,10196,742,16,24,16,0.891,1.822,153,5.8,
28743,8786,76.5,12535,20130,38.3,1.245,1.236,1.255,1.25,1.245,1.24,1.24,1.24,1.253,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2972.2,2811.1,2831.1,3105.3,2929.5,3101.1,2857.8,3069.4,2904.1,3126,2951,3218,2857,2915.6,2846.1,3053.1,2979.6,2972.2,73,73,71,74,73,74,73,73,73,27,27,29,26,27,26,27,27,27,75,74,75,75,60,62,132.105,115.656,6.512,9.966,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,75,58.5,64,68,66,23,13.5,11.928,1.284,1.24,1.052,1.34,1.052,1.248,1.536,3.308,1869,3361,1112,1084,0.021,1.34,4.92,58,56.5,0,0.056,4159,1687,0.18,0,19623,2,79.1,86,88.7,1.044,10.418,11.848,12.023,12.039,12.024,12.001,11.956,1.038,1581,1574,332.546,116.498,176.717,60.678,52.239,119.657,83.971,75.762,38.93,50.681,237.401,93.44,278.643,217.812,43.687,162.787,55.059,1950,2375.5,1710,1933,52,52,96.6,94.5,10350,10196,727,16,24,16,0.709,0,154,5.8,
28748,8781,76.6,12537,20127,38.3,1.251,1.256,1.27,1.244,1.244,1.244,1.244,1.244,1.256,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2984,2777.3,2902,3146,3008.2,3078.9,2829.4,3119.1,2966.7,3024.2,2984.1,3152.8,2978.4,2859.6,2912.4,3083.7,2920.8,2984,74,74,76,74,74,75,74,72,71,26,26,24,26,26,25,26,28,29,77,76,75,75,61,62,130.628,114.26,6.463,9.936,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,74,58.5,64,68,66,23.5,13.5,11.904,1.284,1.238,1.05,1.34,1.054,1.25,1.536,3.312,1866,3389,1114,1110,0.037,1.308,4.92,58,56.5,0,0.091,4159,1687,0,0,19623,2,78.9,86,88.6,1.075,10.422,11.86,12.024,12.045,12.027,12.001,11.959,1.038,1577,1576,331.26,109.965,165.209,58.547,49.692,116.753,79.029,70.418,38.103,48.937,223.749,91.218,265.357,205.841,30.757,152.822,53.045,1965,2375.5,1725,1927.6,52,52,92.6,90,10350,10196,743,16,24,16,1.391,0,144,7,
28491,9038,75.9,12538,20127,38.3,1.245,1.247,1.245,1.241,1.241,1.256,1.24,1.247,1.243,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2919.7,2728.1,2752,3048.1,2869.2,3075.7,2736.2,3000,2944.3,3018.6,2910.5,3123.7,2917.7,2879.1,2815.7,3043.9,2852.4,2919.7,74,73,70,74,76,77,75,73,71,26,27,30,26,24,23,25,27,29,76,77,74,74,61,62,132.236,115.718,6.545,10.002,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,75,58.5,64,69,66,23,13.5,11.904,1.284,1.238,1.05,1.34,1.054,1.25,1.536,3.308,1901,3370,1117,1112,0.036,1.153,4.93,58,56.5,0,0.065,4159,1687,0.109,0,19624,2,79.6,86,89.3,1.019,10.419,11.848,12.02,12.039,12.022,11.991,11.947,1.069,1576,1572,316.342,116.448,178.053,64.931,52.796,122.222,84.778,76.184,38.24,54.262,242.988,92.118,282.376,222.784,12.135,163.692,59.161,1935,2375.5,1695,1937.8,52,52,89.8,95.7,9838,9940,743,16,24,16,1.811,0,125,9.7,
28238,9291,75.2,12541,20123,38.3,1.252,1.251,1.253,1.253,1.253,1.238,1.248,1.247,1.271,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2925.5,2685.8,2808.3,3083.7,2866.4,3026.8,2815,3063.7,2945.4,3005.5,2951.3,3076.7,2882.8,2859.6,2848.2,3020.9,2867.5,2925.5,73,73,70,74,72,74,77,72,71,27,27,30,26,28,26,23,28,29,77,77,75,75,60,62,131.226,114.875,6.46,9.923,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,75,58.5,64,69,66,23,13.5,11.904,1.284,1.242,1.052,1.34,1.054,1.25,1.536,3.304,1857,3380,1185,1114,0.036,1.108,4.92,58,56.5,0,0.066,4159,1687,0,0,19624,2,80.1,86,89.5,1.019,10.414,11.847,12.021,12.04,12.023,11.996,11.95,1.019,1578,1591,337.793,115.241,179.248,63.09,52.872,122.037,85.424,76.538,39.154,52.686,242.336,93.791,283.309,213.363,11.461,156.5,56.811,1935,2375.5,1695,1921.4,53,53,95.5,96,9838,9683,743,16,24,16,0.753,0,145,6.1,
28234,9294,75.2,12539,20126,38.3,1.248,1.263,1.255,1.255,1.255,1.234,1.234,1.244,1.244,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2944.7,2698.3,2846.5,3140.4,2935.8,2989.6,2821.9,3026.9,2929.8,3053.9,2916.3,3034.4,2991.5,2850.6,2886.1,3029.7,2963.5,2944.7,73,74,70,73,72,74,73,72,74,27,26,30,27,28,26,27,28,26,74,74,75,75,60,62,130.649,114.324,6.442,9.916,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,75,58.5,64,68,66,23,13.5,11.904,1.284,1.242,1.05,1.34,1.054,1.25,1.536,3.308,1866,3399,1182,1121,0.048,1.347,4.92,58,56.5,0.024,0.04,4159,1687,0.122,0,19624,2,80.3,86,89.5,1.019,10.413,11.847,12.02,12.041,12.022,11.994,11.952,1.019,1578,1602,337.971,114.094,180.691,62.328,53.262,121.851,85.97,77.371,39.365,52.075,243.013,94.59,284.414,202.5,11.529,149.1,53.35,1935,2375.5,1695,1923.8,53,53,94,96.5,9838,9683,743,16,24,16,0.367,0,150,5.8,
27983,9546,74.5,12542,20122,38.3,1.251,1.26,1.257,1.26,1.255,1.225,1.253,1.242,1.252,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,3008.5,2749.3,2949.5,3169.8,3008,3054.8,2952,3064.7,3039.6,3084.2,3043.8,3162,2979.6,2857.1,2969.6,3058.4,2993.7,3008.5,72,71,71,73,73,73,76,71,71,28,29,29,27,27,27,24,29,29,75,76,76,76,60,62,129.714,113.469,6.388,9.886,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,75,58,64,68,66,23.5,13.5,11.904,1.284,1.242,1.05,1.34,1.052,1.248,1.534,3.304,1846,3351,1119,1115,0.035,1.311,4.935,58,56.5,0,0.003,4159,1687,0,0,19624,2,80.6,88,89.6,1,10.416,11.851,12.024,12.042,12.024,11.998,11.956,1.019,1599,1606,338.848,118.507,185.437,62.561,53.91,122.162,88.115,79.489,39.51,52.248,248.006,94.858,289.008,213.572,35.203,158.636,54.884,1920,2375.5,1680,1915.5,53,53,91.8,98,9582,9427,743,16,24,16,0.542,1.358,150,6.5,
27978,9550,74.5,12540,20124,38.3,1.247,1.244,1.273,1.248,1.242,1.242,1.242,1.242,1.242,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2918.1,2683.9,2856.1,3073,2892,3018.6,2779.9,3035.4,2904.3,2971.4,2907.2,3044.3,2932.5,2811.3,2827.5,3004.7,2948,2918.1,73,75,68,73,73,74,74,72,71,28,25,32,27,27,26,26,28,29,75,75,74,74,60,62,128.89,112.621,6.4,9.899,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,74.5,59,64,68,66,23,13.5,11.904,1.284,1.24,1.05,1.34,1.054,1.25,1.534,3.304,1883,3380,1119,1125,0.011,1.343,4.92,58,56.5,0,0.029,4159,1688,0,0,19624,2,81,88,90.2,1.044,10.422,11.851,12.025,12.044,12.03,12.002,11.962,1.038,1604,1603,335.901,117.419,182.205,63.173,53.39,121.92,86.702,78.015,39.09,52.778,245.382,93.803,285.852,206.496,45.97,152.108,54.408,1950,2375.5,1710,1915.1,54,54,102.4,96.5,9582,9427,743,16,24,16,0.455,0,144,7.1,
27986,9542,74.5,12545,20120,38.4,1.249,1.265,1.251,1.246,1.246,1.251,1.241,1.246,1.241,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2937.3,2682.7,2814.6,3095.2,2955.5,3032.6,2731.9,3060.7,2945.5,3062.2,2895.1,3126.7,2871.6,2891.9,2785.8,3064.1,2981.5,2937.3,73,75,71,75,73,72,71,72,72,27,25,29,25,27,28,29,28,28,75,75,75,75,60,62,131.494,115.094,6.48,9.952,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,75,58.5,64,68,66,23.5,13.5,11.904,1.284,1.24,1.052,1.34,1.054,1.25,1.534,3.308,1877,3333,1185,1116,0.082,1.35,4.925,58,56.5,0,0.003,4159,1688,0,0,19624,2,80.9,88,90.2,1.044,10.422,11.856,12.025,12.045,12.029,12.002,11.961,1.038,1625,1613,333.507,110.566,174.23,61.363,51.718,119.2,83.186,74.351,38.322,51.277,235.59,91.986,275.931,192.85,15.628,141.533,51.332,1950,2375.5,1710,1923.1,54,54,91.5,93.6,9582,9427,743,16,24,16,1.422,0.052,143,6.9,
27983,9546,74.5,12544,20121,38.4,1.248,1.247,1.251,1.245,1.245,1.245,1.248,1.248,1.255,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2790.8,2609.4,2673.8,2960.4,2770,2909.2,2653.9,2932.6,2780.6,2876.6,2782,2957.7,2717.5,2722.6,2648,2905.9,2752.8,2790.8,73,73,71,74,73,74,73,72,72,27,27,29,26,27,26,27,28,28,74,74,75,75,60,62,129.354,113.022,6.437,9.93,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,74.5,58,64,68,66,23.5,13.5,11.904,1.284,1.24,1.05,1.34,1.052,1.248,1.534,3.3,1846,3370,1129,1113,0.036,1.309,4.92,58,56.5,0,0.037,4159,1688,0.217,0,19624,2,80.6,86,90.3,1.044,10.425,11.865,12.027,12.052,12.03,12.001,11.962,1.038,1639,1628,330.338,109.239,172.177,60.659,51.137,118.843,82.169,73.527,38.309,50.697,232.828,91.956,273.732,190.238,12.063,140.017,50.238,1950,2375.5,1710,1931.7,54,54,88.7,92.8,9582,9427,742,16,24,16,0.425,0,136,7.2,
27989,9540,74.5,12547,20118,38.4,1.258,1.225,1.26,1.26,1.251,1.267,1.267,1.267,1.267,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2823.7,2672.4,2696.1,2950.2,2773.6,2988.8,2711.1,2933.5,2847.4,2893,2818.4,2994.6,2759.4,2744.5,2676.7,2945.5,2774.2,2823.7,72,73,69,73,73,71,71,72,70,29,27,31,27,27,29,29,28,30,75,73,74,74,60,62,128.885,112.591,6.414,9.912,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,74.5,58.5,64,68,66,23,13.5,11.904,1.284,1.24,1.052,1.34,1.054,1.25,1.534,3.304,1843,3351,1096,1113,0.026,1.146,4.915,58,56.5,0,0.003,4159,1688,0,0,19624,2,81.3,88,90.7,1.019,10.418,11.856,12.027,12.045,12.023,11.999,11.957,1.019,1640,1630,337.562,117.565,183.703,62.324,53.374,121.701,87.301,78.729,39.379,52.061,246.031,94.27,286.98,214.267,29.139,158.387,55.828,1935,2375.5,1695,1931.7,54,54,100.2,97.2,9582,9427,742,16,24,16,0.899,0.03,144,6.3,
27986,9543,74.5,12551,20113,38.4,1.259,1.248,1.273,1.278,1.278,1.249,1.249,1.249,1.249,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2900,2636.2,2856,3043.2,2953.5,2951.1,2831.7,3005.6,2892.1,2942.5,2961.8,3034.4,2887.8,2798.5,2792.6,2929.2,2884.4,2900,73,73,71,74,74,74,73,71,71,27,27,29,26,26,26,27,29,29,74,74,73,73,60,62,128.748,112.498,6.39,9.884,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,74.5,58.5,64,68,65.5,23.5,13.5,11.904,1.284,1.242,1.052,1.34,1.054,1.25,1.536,3.312,1889,3361,0,1110,0.039,1.108,4.925,58,56.5,0,0.001,4159,1688,0,0,19624,2,81.5,88,90.8,1.044,10.422,11.861,12.029,12.05,12.031,12.004,11.963,1.019,1640,1648,337.673,116.272,179.014,61.31,52.568,120.485,85.293,76.55,39,51.214,240.33,93.714,281.531,213.065,36.994,157.303,55.709,1950,2375.5,1710,1913.6,55,55,99.8,95.4,9582,9427,742,16,24,16,0.358,0.03,142,8.9,
27988,9540,74.5,12554,20110,38.4,1.248,1.251,1.249,1.249,1.242,1.242,1.268,1.241,1.241,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2840.7,2634.4,2736.6,2991.6,2820.8,2919.7,2663.4,2963.4,2869.8,2930.4,2813.6,2993,2817.3,2804.1,2693.4,2958.2,2842,2840.7,72,73,69,73,74,71,71,73,74,28,27,31,27,26,29,29,27,26,74,74,76,76,60,62,130.32,113.991,6.436,9.925,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,74.5,58.5,64,68,66,23.5,13.5,11.904,1.284,1.242,1.052,1.34,1.054,1.25,1.534,3.312,1840,3342,1182,1113,0.033,1.304,4.925,58,56.5,0,0.056,4159,1688,0,0,19624,2,81.7,88,91,1.044,10.421,11.856,12.026,12.045,12.027,12,11.959,1.038,1663,1660,337.314,117.099,183.082,63.307,53.304,121.917,87.228,78.305,38.904,52.896,246.397,93.455,286.62,212.724,25.593,158.036,54.716,1950,2375.5,1710,1931.4,55,55,99.2,97.1,9582,9427,742,16,24,16,10.058,4.165,137,9.4,
27985,9544,74.5,12553,20112,38.4,1.24,1.243,1.24,1.235,1.235,1.246,1.236,1.242,1.242,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2812.8,2664.8,2724,2895,2831.9,2927.6,2664.3,2940.4,2876.5,2939.6,2787,2910.3,2749.9,2776,2658.9,2856.2,2802.2,2812.8,73,72,70,74,73,74,73,72,75,27,28,30,26,27,26,27,28,25,75,75,74,74,60,62,129.769,113.433,6.44,9.926,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,74.5,58,64,68,66,23.5,13.5,11.904,1.284,1.242,1.052,1.34,1.052,1.25,1.534,3.304,1854,3361,1176,1112,0.039,1.392,4.92,58,56.5,0,0.073,4159,1688,0,0,19624,2,81.9,88,91.1,1.044,10.42,11.853,12.024,12.043,12.026,12,11.958,1.038,1668,1663,336.425,116.011,180.638,62.472,52.795,121.105,85.998,77.315,38.736,52.187,243.118,93.221,283.609,218.372,12.202,162.65,55.753,1950,2375.5,1710,1930.4,55,55,89.9,96.1,9582,9427,742,16,24,16,1.041,1.765,137,6.6,
27989,9539,74.5,12557,20107,38.4,1.249,1.257,1.256,1.256,1.251,1.241,1.241,1.241,1.248,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2875.7,2685,2798,2977.9,2911.9,2913.8,2769.9,2939.2,2902,2953.8,2847.8,3003.5,2940,2765.8,2792.1,2951.4,2859.7,2875.7,72,72,71,73,72,71,75,71,71,28,28,29,27,28,29,25,29,29,75,75,74,74,60,62,128.011,111.782,6.376,9.883,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,73.5,58.5,64,68,65.5,23.5,13.5,11.904,1.284,1.244,1.052,1.34,1.052,1.25,1.534,3.308,1872,3351,1183,1119,0.077,1.102,4.92,58,56.5,0,0,4159,1688,0,0,19624,2,82,88,91.3,1.044,10.423,11.86,12.027,12.049,12.029,12.001,11.96,1.038,1670,1670,339.563,115.624,176.704,61.917,52.091,120.475,84.427,75.348,38.642,51.727,238.622,92.847,279.456,222.44,17.2,164.432,58.032,1950,2375.5,1710,1910.1,55,55,94.8,94.7,9582,9427,742,16,24,16,1.657,0,146,6.6,
27987,9542,74.5,12555,20110,38.4,1.247,1.234,1.25,1.25,1.251,1.251,1.241,1.248,1.253,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2890.9,2723.7,2757.7,2970.7,2954.4,3052.8,2721.9,3043.7,2879.1,3004.6,2800.2,3087.9,2838.4,2836.7,2731.8,2967.9,2883.4,2890.9,74,73,71,75,76,74,75,71,73,27,27,29,25,24,26,25,29,27,74,76,76,76,61,62,131.098,114.727,6.459,9.942,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,75,58.5,64,68,66,23.5,13.5,11.904,1.282,1.24,1.052,1.34,1.052,1.248,1.536,3.304,1883,3305,1182,1115,0.034,1.309,4.93,58,56.5,0,0.001,4159,1688,0.217,0,19625,2,81.8,88,90.9,1.044,10.421,11.857,12.026,12.045,12.028,11.999,11.957,1.038,1675,1675,336.611,116.388,181.321,62.861,53.129,122.049,86.506,77.387,39.116,52.515,244.176,94.07,285.18,217.498,12.493,160.829,56.692,1950,2375.5,1710,1925.8,55,55,94.5,96.6,9582,9427,742,16,24,16,1.006,0,144,6.9,
27991,9538,74.5,12558,20107,38.4,1.246,1.244,1.267,1.235,1.235,1.235,1.24,1.255,1.255,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2814.2,2620,2758.2,3010.2,2800,2866.8,2683.5,2932.9,2875.8,2839.6,2778.6,2991.5,2746.6,2682.6,2698.6,2942.4,2800.6,2814.2,72,73,72,73,72,73,72,72,72,28,27,28,27,28,27,28,28,28,73,73,74,73,60,62,127.981,111.712,6.4,9.906,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,73.5,58.5,64,68,65.5,23.5,13.5,11.904,1.284,1.24,1.052,1.34,1.052,1.25,1.536,3.308,1892,3389,1176,1109,0.031,1.301,4.92,58,56.5,0,0,4159,1688,0,0,19625,2,82.2,88,91.4,1.044,10.419,11.855,12.028,12.048,12.028,12.001,11.956,1.019,1685,1688,340.581,118.3,179.613,62.676,52.979,121.756,85.529,76.764,38.943,52.355,242.282,93.99,283.342,208.448,67.431,153.778,54.618,1950,2375.5,1710,1914.6,56,56,93.1,96.1,9582,9427,742,16,24,16,1.049,0,147,7.2,
27989,9540,74.5,12558,20107,38.4,1.259,1.238,1.246,1.246,1.241,1.279,1.281,1.281,1.262,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2910.1,2665.4,2810.7,3017.3,2931.5,2938.4,2839.3,2989.5,3032.3,2987.7,2963,3067.2,2913.5,2739.2,2812.6,2973.1,2881.6,2910.1,73,71,71,74,74,79,71,70,71,27,29,29,26,26,21,29,30,29,79,79,76,76,60,62,128.513,112.285,6.374,9.878,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,74,58.5,64,68,65.5,23,13.5,11.928,1.284,1.242,1.052,1.34,1.052,1.25,1.534,3.312,1883,3324,1170,1114,0.047,1.391,4.925,58,56.5,0,0.141,4159,1688,0,0,19625,2,82.3,88,91.4,1.019,10.415,11.856,12.026,12.046,12.022,11.998,11.954,1,1697,1684,341.303,114.274,180.851,60.887,52.951,120.765,85.986,77.469,39.365,50.854,241.746,94.617,283.464,206.677,11.806,154.008,52.669,1935,2375.5,1695,1907.2,56,56,96.3,96.1,9582,9427,743,16,24,16,0.648,0.059,149,6.1,
27995,9534,74.5,12560,20105,38.4,1.267,1.252,1.25,1.274,1.278,1.278,1.266,1.275,1.264,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2925.8,2715,2843,2994.3,2969.9,2932.3,2875,2990.9,2970.5,2974.8,3006,3005.3,2936.4,2789.6,2867.6,3006.7,2935.7,2925.8,72,71,70,74,73,73,75,71,71,28,29,30,26,27,27,25,29,29,74,75,76,76,60,62,127.578,111.38,6.357,9.872,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,74.5,58.5,64,68,65.5,23,13.5,11.904,1.284,1.244,1.054,1.34,1.054,1.25,1.536,3.312,1877,3342,1112,1116,0.067,1.104,4.93,58,56.5,0,0.037,4159,1688,0,0,19625,2,82.5,90,91.5,1,10.419,11.86,12.03,12.051,12.028,12.004,11.961,1,1699,1699,341.725,119.36,183.957,61.244,53.676,121.481,87.477,78.745,39.708,51.147,245.202,95.42,286.991,205.65,74.055,152.7,52.95,1920,2375.5,1680,1907.8,57,57,94.3,97.3,9582,9427,743,16,24,16,1.236,1.388,151,6.5,
27986,9542,74.5,12554,20111,38.4,1.255,1.252,1.265,1.265,1.265,1.233,1.261,1.252,1.25,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2898.8,2714,2799.9,2978.5,2905.5,2983.4,2855.1,3000.6,2935.9,2989.1,2902.1,3011.1,2864.5,2797.5,2807.5,2961.5,2874.9,2898.8,73,72,71,74,72,75,75,70,71,28,28,29,26,28,25,25,30,29,74,75,74,74,61,62,128.694,112.434,6.397,9.893,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,74.5,58.5,64,68,65.5,23,13.5,11.928,1.284,1.242,1.052,1.34,1.054,1.25,1.536,3.308,1877,3351,1112,1109,0.036,1.307,4.92,58,56.5,0,0.976,4159,1690,0,0,19625,2,82.6,90,91.7,1.044,10.423,11.863,12.032,12.053,12.031,12.004,11.962,1.019,1727,1730,336.601,115.512,180.408,62.526,52.968,121.871,85.984,77.011,39.288,52.214,242.939,94.169,284.181,204.302,30.573,151.223,53.029,1950,2375.5,1710,1909.4,59,59,95.3,96.3,9582,9427,743,16,24,16,0.87,0,144,6.4,
